subject_iri,relation,object_iri,subject_label,object_label
http://healthcarekg.org/ontology/peripheral_nervous_system_neoplasm,treatedBy,http://healthcarekg.org/ontology/cisplatin,"peripheral nervous system neoplasm","Cisplatin"
http://healthcarekg.org/ontology/systemic_scleroderma,hasSymptom,http://healthcarekg.org/ontology/hypergammaglobulinemia,"systemic scleroderma","Hypergammaglobulinemia"
http://healthcarekg.org/ontology/conduct_disorder,hasSymptom,http://healthcarekg.org/ontology/dyslexia,"conduct disorder","Dyslexia"
http://healthcarekg.org/ontology/hypertension,treatedBy,http://healthcarekg.org/ontology/nicardipine,"hypertension","Nicardipine"
http://healthcarekg.org/ontology/skin_cancer,hasSymptom,http://healthcarekg.org/ontology/hypergammaglobulinemia,"skin cancer","Hypergammaglobulinemia"
http://healthcarekg.org/ontology/prostate_cancer,treatedBy,http://healthcarekg.org/ontology/conjugated_estrogens,"prostate cancer","Conjugated Estrogens"
http://healthcarekg.org/ontology/nephrolithiasis,treatedBy,http://healthcarekg.org/ontology/hydrochlorothiazide,"nephrolithiasis","Hydrochlorothiazide"
http://healthcarekg.org/ontology/otosclerosis,hasSymptom,http://healthcarekg.org/ontology/hearing_loss_sensorineural,"otosclerosis","Hearing Loss, Sensorineural"
http://healthcarekg.org/ontology/bone_cancer,hasSymptom,http://healthcarekg.org/ontology/amblyopia,"bone cancer","Amblyopia"
http://healthcarekg.org/ontology/bone_cancer,hasSymptom,http://healthcarekg.org/ontology/paresthesia,"bone cancer","Paresthesia"
http://healthcarekg.org/ontology/hypertension,treatedBy,http://healthcarekg.org/ontology/ramipril,"hypertension","Ramipril"
http://healthcarekg.org/ontology/pharynx_cancer,hasSymptom,http://healthcarekg.org/ontology/vomiting,"pharynx cancer","Vomiting"
http://healthcarekg.org/ontology/bone_cancer,hasSymptom,http://healthcarekg.org/ontology/nociceptive_pain,"bone cancer","Nociceptive Pain"
http://healthcarekg.org/ontology/malignant_glioma,hasSymptom,http://healthcarekg.org/ontology/speech_disorders,"malignant glioma","Speech Disorders"
http://healthcarekg.org/ontology/asthma,hasSymptom,http://healthcarekg.org/ontology/tremor,"asthma","Tremor"
http://healthcarekg.org/ontology/amyotrophic_lateral_sclerosis,hasSymptom,http://healthcarekg.org/ontology/respiratory_paralysis,"amyotrophic lateral sclerosis","Respiratory Paralysis"
http://healthcarekg.org/ontology/attention_deficit_hyperactivity_disorder,hasSymptom,http://healthcarekg.org/ontology/sleep_apnea_syndromes,"attention deficit hyperactivity disorder","Sleep Apnea Syndromes"
http://healthcarekg.org/ontology/head_and_neck_cancer,hasSymptom,http://healthcarekg.org/ontology/vomiting_anticipatory,"head and neck cancer","Vomiting, Anticipatory"
http://healthcarekg.org/ontology/pancreatitis,hasSymptom,http://healthcarekg.org/ontology/jaundice,"pancreatitis","Jaundice"
http://healthcarekg.org/ontology/urinary_bladder_cancer,treatedBy,http://healthcarekg.org/ontology/doxorubicin,"urinary bladder cancer","Doxorubicin"
http://healthcarekg.org/ontology/thoracic_aortic_aneurysm,hasSymptom,http://healthcarekg.org/ontology/hematemesis,"thoracic aortic aneurysm","Hematemesis"
http://healthcarekg.org/ontology/thymus_cancer,hasSymptom,http://healthcarekg.org/ontology/dysgeusia,"thymus cancer","Dysgeusia"
http://healthcarekg.org/ontology/intracranial_aneurysm,hasSymptom,http://healthcarekg.org/ontology/olfaction_disorders,"intracranial aneurysm","Olfaction Disorders"
http://healthcarekg.org/ontology/anemia,hasSymptom,http://healthcarekg.org/ontology/neurologic_manifestations,"anemia","Neurologic Manifestations"
http://healthcarekg.org/ontology/idiopathic_pulmonary_fibrosis,hasSymptom,http://healthcarekg.org/ontology/sleep_apnea_obstructive,"idiopathic pulmonary fibrosis","Sleep Apnea, Obstructive"
http://healthcarekg.org/ontology/melanoma,treatedBy,http://healthcarekg.org/ontology/docetaxel,"melanoma","Docetaxel"
http://healthcarekg.org/ontology/sarcoma,hasSymptom,http://healthcarekg.org/ontology/paresthesia,"sarcoma","Paresthesia"
http://healthcarekg.org/ontology/autistic_disorder,hasSymptom,http://healthcarekg.org/ontology/communication_disorders,"autistic disorder","Communication Disorders"
http://healthcarekg.org/ontology/head_and_neck_cancer,hasSymptom,http://healthcarekg.org/ontology/respiratory_sounds,"head and neck cancer","Respiratory Sounds"
http://healthcarekg.org/ontology/cleft_lip,hasSymptom,http://healthcarekg.org/ontology/deafness,"cleft lip","Deafness"
http://healthcarekg.org/ontology/allergic_rhinitis,treatedBy,http://healthcarekg.org/ontology/loratadine,"allergic rhinitis","Loratadine"
http://healthcarekg.org/ontology/intracranial_aneurysm,hasSymptom,http://healthcarekg.org/ontology/pupil_disorders,"intracranial aneurysm","Pupil Disorders"
http://healthcarekg.org/ontology/salivary_gland_cancer,hasSymptom,http://healthcarekg.org/ontology/hearing_loss_conductive,"salivary gland cancer","Hearing Loss, Conductive"
http://healthcarekg.org/ontology/stomach_cancer,hasSymptom,http://healthcarekg.org/ontology/abdomen_acute,"stomach cancer","Abdomen, Acute"
http://healthcarekg.org/ontology/ocular_cancer,hasSymptom,http://healthcarekg.org/ontology/pupil_disorders,"ocular cancer","Pupil Disorders"
http://healthcarekg.org/ontology/systemic_scleroderma,treatedBy,http://healthcarekg.org/ontology/lisinopril,"systemic scleroderma","Lisinopril"
http://healthcarekg.org/ontology/thyroid_cancer,hasSymptom,http://healthcarekg.org/ontology/paralysis,"thyroid cancer","Paralysis"
http://healthcarekg.org/ontology/gilles_de_la_tourette_syndrome,hasSymptom,http://healthcarekg.org/ontology/intellectual_disability,"Gilles de la Tourette syndrome","Intellectual Disability"
http://healthcarekg.org/ontology/brain_cancer,hasSymptom,http://healthcarekg.org/ontology/dizziness,"brain cancer","Dizziness"
http://healthcarekg.org/ontology/metabolic_syndrome_x,hasSymptom,http://healthcarekg.org/ontology/weight_loss,"metabolic syndrome X","Weight Loss"
http://healthcarekg.org/ontology/spinal_cancer,hasSymptom,http://healthcarekg.org/ontology/low_back_pain,"spinal cancer","Low Back Pain"
http://healthcarekg.org/ontology/meningioma,hasSymptom,http://healthcarekg.org/ontology/tinnitus,"meningioma","Tinnitus"
http://healthcarekg.org/ontology/duodenum_cancer,hasSymptom,http://healthcarekg.org/ontology/anorexia,"duodenum cancer","Anorexia"
http://healthcarekg.org/ontology/alzheimer_s_disease,hasSymptom,http://healthcarekg.org/ontology/aphasia_primary_progressive,"Alzheimer's disease","Aphasia, Primary Progressive"
http://healthcarekg.org/ontology/malignant_glioma,hasSymptom,http://healthcarekg.org/ontology/sciatica,"malignant glioma","Sciatica"
http://healthcarekg.org/ontology/leprosy,hasSymptom,http://healthcarekg.org/ontology/muscular_atrophy,"leprosy","Muscular Atrophy"
http://healthcarekg.org/ontology/parkinson_s_disease,hasSymptom,http://healthcarekg.org/ontology/sleep_disorders,"Parkinson's disease","Sleep Disorders"
http://healthcarekg.org/ontology/hematologic_cancer,treatedBy,http://healthcarekg.org/ontology/clofarabine,"hematologic cancer","Clofarabine"
http://healthcarekg.org/ontology/urinary_bladder_cancer,hasSymptom,http://healthcarekg.org/ontology/polyuria,"urinary bladder cancer","Polyuria"
http://healthcarekg.org/ontology/brain_cancer,hasSymptom,http://healthcarekg.org/ontology/facial_pain,"brain cancer","Facial Pain"
http://healthcarekg.org/ontology/alzheimer_s_disease,hasSymptom,http://healthcarekg.org/ontology/aphasia_wernicke,"Alzheimer's disease","Aphasia, Wernicke"
http://healthcarekg.org/ontology/paget_s_disease_of_bone,treatedBy,http://healthcarekg.org/ontology/etidronic_acid,"Paget's disease of bone","Etidronic acid"
http://healthcarekg.org/ontology/behcet_s_disease,hasSymptom,http://healthcarekg.org/ontology/vision_disorders,"Behcet's disease","Vision Disorders"
http://healthcarekg.org/ontology/anemia,hasSymptom,http://healthcarekg.org/ontology/purpura_thrombocytopenic,"anemia","Purpura, Thrombocytopenic"
http://healthcarekg.org/ontology/amyotrophic_lateral_sclerosis,hasSymptom,http://healthcarekg.org/ontology/muscle_cramp,"amyotrophic lateral sclerosis","Muscle Cramp"
http://healthcarekg.org/ontology/asthma,hasSymptom,http://healthcarekg.org/ontology/dysphonia,"asthma","Dysphonia"
http://healthcarekg.org/ontology/parkinson_s_disease,hasSymptom,http://healthcarekg.org/ontology/somatosensory_disorders,"Parkinson's disease","Somatosensory Disorders"
http://healthcarekg.org/ontology/obesity,hasSymptom,http://healthcarekg.org/ontology/sarcopenia,"Obesity","Sarcopenia"
http://healthcarekg.org/ontology/chronic_kidney_failure,hasSymptom,http://healthcarekg.org/ontology/heart_murmurs,"chronic kidney failure","Heart Murmurs"
http://healthcarekg.org/ontology/head_and_neck_cancer,hasSymptom,http://healthcarekg.org/ontology/oral_hemorrhage,"head and neck cancer","Oral Hemorrhage"
http://healthcarekg.org/ontology/malaria,hasSymptom,http://healthcarekg.org/ontology/fever_of_unknown_origin,"malaria","Fever of Unknown Origin"
http://healthcarekg.org/ontology/intracranial_aneurysm,hasSymptom,http://healthcarekg.org/ontology/paresis,"intracranial aneurysm","Paresis"
http://healthcarekg.org/ontology/anemia,hasSymptom,http://healthcarekg.org/ontology/purpura_hyperglobulinemic,"anemia","Purpura, Hyperglobulinemic"
http://healthcarekg.org/ontology/schizophrenia,hasSymptom,http://healthcarekg.org/ontology/agnosia,"schizophrenia","Agnosia"
http://healthcarekg.org/ontology/multiple_sclerosis,treatedBy,http://healthcarekg.org/ontology/azathioprine,"multiple sclerosis","Azathioprine"
http://healthcarekg.org/ontology/ovarian_cancer,hasSymptom,http://healthcarekg.org/ontology/ataxia_telangiectasia,"ovarian cancer","Ataxia Telangiectasia"
http://healthcarekg.org/ontology/ocular_cancer,hasSymptom,http://healthcarekg.org/ontology/eye_hemorrhage,"ocular cancer","Eye Hemorrhage"
http://healthcarekg.org/ontology/multiple_sclerosis,hasSymptom,http://healthcarekg.org/ontology/speech_disorders,"multiple sclerosis","Speech Disorders"
http://healthcarekg.org/ontology/malignant_glioma,hasSymptom,http://healthcarekg.org/ontology/failure_to_thrive,"malignant glioma","Failure to Thrive"
http://healthcarekg.org/ontology/sarcoma,hasSymptom,http://healthcarekg.org/ontology/syncope,"sarcoma","Syncope"
http://healthcarekg.org/ontology/hypertension,treatedBy,http://healthcarekg.org/ontology/triamterene,"hypertension","Triamterene"
http://healthcarekg.org/ontology/hematologic_cancer,treatedBy,http://healthcarekg.org/ontology/vincristine,"hematologic cancer","Vincristine"
http://healthcarekg.org/ontology/sclerosing_cholangitis,hasSymptom,http://healthcarekg.org/ontology/hypergammaglobulinemia,"sclerosing cholangitis","Hypergammaglobulinemia"
http://healthcarekg.org/ontology/dental_caries,hasSymptom,http://healthcarekg.org/ontology/gingival_hemorrhage,"dental caries","Gingival Hemorrhage"
http://healthcarekg.org/ontology/panic_disorder,hasSymptom,http://healthcarekg.org/ontology/alkalosis_respiratory,"panic disorder","Alkalosis, Respiratory"
http://healthcarekg.org/ontology/pancreatitis,hasSymptom,http://healthcarekg.org/ontology/visceral_pain,"pancreatitis","Visceral Pain"
http://healthcarekg.org/ontology/sarcoma,hasSymptom,http://healthcarekg.org/ontology/muscular_atrophy,"sarcoma","Muscular Atrophy"
http://healthcarekg.org/ontology/liver_cancer,hasSymptom,http://healthcarekg.org/ontology/abdomen_acute,"liver cancer","Abdomen, Acute"
http://healthcarekg.org/ontology/jejunal_cancer,hasSymptom,http://healthcarekg.org/ontology/hematemesis,"jejunal cancer","Hematemesis"
http://healthcarekg.org/ontology/degenerative_disc_disease,hasSymptom,http://healthcarekg.org/ontology/pain,"degenerative disc disease","Pain"
http://healthcarekg.org/ontology/melanoma,hasSymptom,http://healthcarekg.org/ontology/paresis,"melanoma","Paresis"
http://healthcarekg.org/ontology/allergic_rhinitis,treatedBy,http://healthcarekg.org/ontology/methylprednisolone,"allergic rhinitis","Methylprednisolone"
http://healthcarekg.org/ontology/rheumatoid_arthritis,hasSymptom,http://healthcarekg.org/ontology/purpura_thrombocytopenic,"rheumatoid arthritis","Purpura, Thrombocytopenic"
http://healthcarekg.org/ontology/melanoma,hasSymptom,http://healthcarekg.org/ontology/eye_hemorrhage,"melanoma","Eye Hemorrhage"
http://healthcarekg.org/ontology/breast_cancer,treatedBy,http://healthcarekg.org/ontology/fluorouracil,"breast cancer","Fluorouracil"
http://healthcarekg.org/ontology/hypertension,hasSymptom,http://healthcarekg.org/ontology/eye_manifestations,"hypertension","Eye Manifestations"
http://healthcarekg.org/ontology/parkinson_s_disease,hasSymptom,http://healthcarekg.org/ontology/memory_disorders,"Parkinson's disease","Memory Disorders"
http://healthcarekg.org/ontology/hypertension,hasSymptom,http://healthcarekg.org/ontology/anoxia,"hypertension","Anoxia"
http://healthcarekg.org/ontology/head_and_neck_cancer,hasSymptom,http://healthcarekg.org/ontology/ataxia_telangiectasia,"head and neck cancer","Ataxia Telangiectasia"
http://healthcarekg.org/ontology/skin_cancer,hasSymptom,http://healthcarekg.org/ontology/facial_paralysis,"skin cancer","Facial Paralysis"
http://healthcarekg.org/ontology/bipolar_disorder,hasSymptom,http://healthcarekg.org/ontology/akathisia_drug_induced,"bipolar disorder","Akathisia, Drug-Induced"
http://healthcarekg.org/ontology/muscle_cancer,treatedBy,http://healthcarekg.org/ontology/dacarbazine,"muscle cancer","Dacarbazine"
http://healthcarekg.org/ontology/type_2_diabetes_mellitus,treatedBy,http://healthcarekg.org/ontology/nateglinide,"type 2 diabetes mellitus","Nateglinide"
http://healthcarekg.org/ontology/ocular_cancer,hasSymptom,http://healthcarekg.org/ontology/vision_disorders,"ocular cancer","Vision Disorders"
http://healthcarekg.org/ontology/ulcerative_colitis,treatedBy,http://healthcarekg.org/ontology/methylprednisolone,"ulcerative colitis","Methylprednisolone"
http://healthcarekg.org/ontology/adrenal_gland_cancer,hasSymptom,http://healthcarekg.org/ontology/livedo_reticularis,"adrenal gland cancer","Livedo Reticularis"
http://healthcarekg.org/ontology/chronic_obstructive_pulmonary_disease,hasSymptom,http://healthcarekg.org/ontology/cyanosis,"chronic obstructive pulmonary disease","Cyanosis"
http://healthcarekg.org/ontology/adrenal_gland_cancer,hasSymptom,http://healthcarekg.org/ontology/cardiac_output_low,"adrenal gland cancer","Cardiac Output, Low"
http://healthcarekg.org/ontology/otosclerosis,hasSymptom,http://healthcarekg.org/ontology/taste_disorders,"otosclerosis","Taste Disorders"
http://healthcarekg.org/ontology/endogenous_depression,hasSymptom,http://healthcarekg.org/ontology/low_back_pain,"endogenous depression","Low Back Pain"
http://healthcarekg.org/ontology/brain_cancer,hasSymptom,http://healthcarekg.org/ontology/mutism,"brain cancer","Mutism"
http://healthcarekg.org/ontology/dilated_cardiomyopathy,hasSymptom,http://healthcarekg.org/ontology/syncope_vasovagal,"dilated cardiomyopathy","Syncope, Vasovagal"
http://healthcarekg.org/ontology/parkinson_s_disease,hasSymptom,http://healthcarekg.org/ontology/delirium,"Parkinson's disease","Delirium"
http://healthcarekg.org/ontology/dental_caries,hasSymptom,http://healthcarekg.org/ontology/rubinstein_taybi_syndrome,"dental caries","Rubinstein-Taybi Syndrome"
http://healthcarekg.org/ontology/vascular_cancer,hasSymptom,http://healthcarekg.org/ontology/purpura,"vascular cancer","Purpura"
http://healthcarekg.org/ontology/melanoma,hasSymptom,http://healthcarekg.org/ontology/paresthesia,"melanoma","Paresthesia"
http://healthcarekg.org/ontology/allergic_rhinitis,hasSymptom,http://healthcarekg.org/ontology/cerebrospinal_fluid_rhinorrhea,"allergic rhinitis","Cerebrospinal Fluid Rhinorrhea"
http://healthcarekg.org/ontology/rheumatoid_arthritis,hasSymptom,http://healthcarekg.org/ontology/hypergammaglobulinemia,"rheumatoid arthritis","Hypergammaglobulinemia"
http://healthcarekg.org/ontology/amyotrophic_lateral_sclerosis,hasSymptom,http://healthcarekg.org/ontology/anoxia,"amyotrophic lateral sclerosis","Anoxia"
http://healthcarekg.org/ontology/kidney_cancer,treatedBy,http://healthcarekg.org/ontology/capecitabine,"kidney cancer","Capecitabine"
http://healthcarekg.org/ontology/alzheimer_s_disease,hasSymptom,http://healthcarekg.org/ontology/amnesia,"Alzheimer's disease","Amnesia"
http://healthcarekg.org/ontology/systemic_lupus_erythematosus,hasSymptom,http://healthcarekg.org/ontology/chest_pain,"systemic lupus erythematosus","Chest Pain"
http://healthcarekg.org/ontology/hypothyroidism,hasSymptom,http://healthcarekg.org/ontology/intellectual_disability,"hypothyroidism","Intellectual Disability"
http://healthcarekg.org/ontology/bone_cancer,hasSymptom,http://healthcarekg.org/ontology/ophthalmoplegia,"bone cancer","Ophthalmoplegia"
http://healthcarekg.org/ontology/germ_cell_cancer,hasSymptom,http://healthcarekg.org/ontology/amnesia,"germ cell cancer","Amnesia"
http://healthcarekg.org/ontology/systemic_lupus_erythematosus,hasSymptom,http://healthcarekg.org/ontology/abdomen_acute,"systemic lupus erythematosus","Abdomen, Acute"
